"crescere","vt. <cresco> (allevare: figli) to raise; vi. <cresco> (svilupparsi: persona, pianta) to grow; (spuntare: denti) to come through; (aumentare) to increase; (diventare adulto) to grow up; essere cresciuto"
"crollare","vi. (costruzione) to collapse; (persona) to break down, (Stato) to fall; (prezzi, azioni) to fall, (borsa) to crash; essere crollato"
"cucinare","vt. (pasto) to cook; vi. to cook; avere cucinato"
"cucire","vt. (orlo, abito) to sew; (ferita) to sew up; avere cucito"
"cuocere","vt. <cuocio> to cook, (bollire) to boil, (in padella) to fry, (in umido) to stew, (in forno) to bake; (ceramiche, mattoni, calcina) to fire; vi. <cuocio> to cook; essere cotto"
"dare","vt. <do> (produrre: frutti) to produce; (fare: lezione) to give; (dire) to call; (pagare) to pay; vi. <do> to give; avere dato"
"dare qc a qu","to give sth to sb"
"dare una notizia a qn","to give sb some news"
"dare un consiglio a qn","to give sb some advice"
"dare un esame","to take an exam"
"dare una festa","to have a party"
"dare su qc","to overlook sth"
"dare peso a qc","to give weight to sth"
"dare qc da fare a qn","to give sb sth to do"
"dare da mangiare a qn","to give sb sth to eat"
"dare da bere a qn","to give sb sth to drink"
"darsi","vr. <do> (dedicarsi) to devote o.s. to; essersi dato"
"decidere","vt. <decido> (stabilire) to decide, (scegliere) to choose; vi. <decido> to decide; avere deciso"
"decidere di fare qc","to decide to do sth"
"decidere di qc","to decide about sth"
"decidersi","vr. <decido> to make up one's mind; essersi deciso"
"decidersi a fare qc","to make up one's mind to do sth"
"decifrare","vt. (scrittura) to decipher, (codice) to work out, (enigma) to find the key to; avere decifrato"
"depositare","vt. (gener) to deposit; (collocare) to put; (in custodia) to leave; avere depositato"
"depositarsi","vr. (materiale sedimento: sabbia, polvere) to settle; essersi depositato"
"deprimere","vt. <deprimo> (avvilire) to depress; avere depresso"
"deprimersi","vr. <deprimo> (avvilirsi) to get depressed; essersi depresso"
"descrivere","vt. to describe; avere descritto"
"desiderare","vt. to want, (sessualmente) to desire; avere desiderato"
"desiderare fare qc","to want to do sth"
"lasciare a desiderare","to leave a lot to be desired"
"destare","vt. (svegliare) to waken; (suscitare: curiosità, stupore) to cause, (sospetto) to arouse; avere destato"
"destarsi","vr. to awaken; essersi destato"
"determinare","vt. (stabilire) to establish; (causare) to cause; avere determinato"
"detestare","vt. to detest; avere detestato"
"difendere","vt. <difendo> (gener) to defend; (prendere le parti di) to take the part of; avere difeso"
"difendersi","vr. <difendo> (proteggersi) to defend o.s.; (cavarsela) to get by; essersi difeso"
"difendersi da qu/qc","to protect o.s. from sb/sth"
"difendersi contro qu/qc","to protect o.s. against sb/sth"
"diffondere","vt. to spread; avere diffuso"
"diffondersi","vr. (luce, profumo, notizia, moda) to spread; essersi diffuso"
"digerire","vt. <digerisco> MED (cibo) to digest; (accettare: sconfitta) to accept; (sopportare: modi, persona) to stomach; avere digerito"
"dimagrire","vi. <dimagrisco> (perdere peso) to lose weight; essere dimagrito"
"dimenticare","vt. (gener) to forget tempo; (lasciare) to leave; avere dimenticato"
"dimenticarsi","vr. ; essersi dimenticato"
"dimostrare","vt. (mostrare) to show; (provare) to prove; vi. (in corteo) to demonstrate; avere dimostrato"
"dimostrarsi","vr. to turn out to be; essersi dimostrato"
"dipendere","vi. <dipendo> to depend; essere dipeso"
"dipendere da qu/qc","to depend on sb/sth"
"dipingere","vt. <dipingo> (gener) to paint; (descrivere) to portray; avere dipinto"
"dipingere su qc","to paint on sth"
"dire","vt. <dico> (affermare, recitare) to say; (chiedere, raccontare) to tell; (chiamare) to call; avere detto"
"dire di sì/no","to say yes/no"
"dire bugie","to tell lies"
"dir male di qu","to speak ill of sb"
"avere da dire su qu","to have sth to say about sb"
"lasciar dire","to let sth go"
"voler dire","to mean"
"dirigere","vt. <dirigo> (essere a capo di: azienda) to manage, (lavori, scuola) to run, (orchestra) to conduct; (indirizzare) to direct; avere diretto"
"dirigere qu/qc a [o verso] qu/qc","to direct sb/sth to sb/sth"
"dirigersi","vr. <dirigo> to make one's way; essersi diretto"
"dirigersi verso qu","to make one's way toward sb"
"dirigersi verso [o a] qc","to make one's way toward sth"
"disattivare","vt. (bomba) to defuse; (macchina, impianto) to deactivate; avere disattivato"
"discutere","vt. <discuto> (dibattere) to discuss; (contestare) to doubt; vi. <discuto> (litigare) to argue; avere discusso"
"discutere di [o su] qc","to discuss sth"
"disegnare","vt. (immagine, piantina) to draw; (progettare: veicolo, edificio) to design; (descrivere) to outline; avere disegnato"
"disegnare di fare qc","to intend to do sth"
"disfare","vt. (scomporre: nodo) to undo, (letto) to strip, (cucitura, orlo) to unpick, (bagagli, valigie) to unpack; avere disfatto"
"disfarsi","vr. (nodo) to come undone, (cucitura, orlo) to come unstitched, (cibo) to disintegrate; (famiglia, società) to fall apart; essersi disfatto"
"disfarsi di qc/qu","to get rid of sth/sb"
"disgustare","vt. (infastidire) to disgust; avere disgustato"
"disgustarsi","vr. to be disgusted; essersi disgustato"
"disgustarsi di qc","to be disgusted by sth"
"disperare","vi. to despair, give up hope; avere disperato"
"disperare di qc","to no longer have hope of sth"
"disperare di fare qc","to no longer have hope of doing sth"
"disperarsi","vr. to despair; essersi disperato"
"dispiacere","vi. (causare dispiacere) to upset; essere dispiaciuto"
"distaccare","vt. (separare) to separate; (trasferire) to transfer; SPORTS (gruppo, concorrenti) to outstrip; avere distaccato"
"distaccarsi","vr. (allontanarsi) to detach oneself; (distinguersi) to stand out; essersi distaccato"
"distinguere","vt. <distinguo> (differenziare) to tell; (vedere, sentire) to make out; (rendere riconoscibile: bagagli) to identify, (person) to distinguish; avere distinto"
"distinguersi","vr. <distinguo> (essere riconoscibile) to be distinguished; (emergere) to stand out, be conspicuous, distinguish o.s.; essersi distinto"
"distrarre","vt. (deconcentrare) to distract; (divertire) to entertain; (somma) to subtract; avere distratto"
"distrarsi","vr. (deconcentrarsi) to get distracted; (divertirsi) to enjoy oneself; essersi distratto"
"distruggere","vt. to destroy; avere distrutto"
"diventare","vi. to become; essere diventato"
"divertire","vt. to entertain; avere divertito"
"divertirsi","vr. (svagarsi) to enjoy oneself, (ridere) to laugh; essersi divertito"
"divertirsi a fare qc","to enjoy doing sth"
"dividere","vt. <divido> (gener) to divide; (separare) to separate; (distribuire, condividere) to share; avere diviso"
"dividersi","vr. <divido> (in gruppi, categorie) to divide, (tra attività) to divide one's time; essersi diviso"
"divorare","vt. (preda, piatto, libro) to devour; avere divorato"
"domandare","vt. (per sapere) to ask; (per ottenere) to ask for; avere domandato"
"domandare qc a qu","to ask sb sth"
"domandare un consiglio a qu","to ask sb for advice"
"domandare notizie di qu","to ask sb for news"
"domandare il prezzo di qc","to ask the price of sth"
"domandare un favore a qu","to ask sb for a favor"
"domandarsi","vr. to wonder; essersi domandato"
"dormire","vi. (essere addormentato) to sleep; vt. to sleep; avere dormito"
"dormire in piedi","to be dead tired"
"dormire sonni tranquilli/agitati","to have a good/bad night's sleep, sleep well/badly"
"dovere","vi. <devo> (obbligo, necessità) to have to; avere dovuto"
"durare","vi. (continuare) to last; (mantenersi) to keep; essere durato"
"echeggiare","vi. to echo; essere echeggiato"
"eleggere","vt. to elect; avere eletto"
"elevare","vt. (edificio) to erect; (migliorare) to raise; (aumentare) to increase; avere elevato"
"elevarsi","vr. to rise; essersi elevato"
"eliminare","vt. (togliere: macchia, ostacolo, errore) to remove; (scartare: dubbio, ipotesi) to eliminate; (estromettere: avversario, squadra) to knock out; (uccidere) to rub out; (espellere: tossine) to eliminate; avere eliminato"
"eludere","vt. <eludo> (gen) to evade, elude; avere eluso"
"emergere","vi. <emergo> (venire a galla) to emerge; (risultare) to come out; (eccellere) to stand out; essere emerso"
"emettere","vt. (mandare fuori: luce, radiazione, calore) to emit, (grido, sibilo, suono) to let out; FIN (azioni, titoli, assegno) to issue; LAW (sentenza) to pass, (mandato) to issue; avere emesso"
"entrare dalla porta/finestra","to go in through the door/window"
"entrare in acqua","to get into the water"
"entrare in casa","to go indoors"
"entrare in contatto con qu","fig. to get in touch with sb"
"entrare","vi. (in un luogo) to enter, to go in; (in un gruppo) to join; (vestito) to fit; (trovare posto) to fit; (avere a che vedere) to be relevant; essere entrato"
"esagerare con qc","to go too far with sth"
"esagerare in qc","to overdo sth"
"esagerare","vt. to exaggerate; vi. to exaggerate; avere esagerato"
"esaminare","vt. (studenti) to test; (analizzare: situazione, cause) to study; MED to examine; LAW (testimone) to question; avere esaminato"
"esasperare","vt. (stressare: persona) to exasperate; (aggravare: pena, sofferenza) to aggravate; avere esasperato"
"esasperarsi","vr. (arrabbiarsi) to become exasperated; essersi esasperato"
"esaurire","vt. <esaurisco> (finire: merce) to sell off; avere esaurito"
"esaurirsi","vr. <esaurisco> (finire: sorgente, miniera) to be used up; MED (indebolirsi) to become exhausted; essersi esaurito"
"escludere","vt. <escludo> (eliminare: da gara, concorso) to eliminate, (da lista) to exclude; (dubitare) to rule out; (eccettuare) to exclude; avere escluso"
"esemplificare","vt. (processo, metodo) to exemplify; avere esemplificato"
"esibire","vt. <esibisco> (passaporto, documento) to produce, present; (bravura) to demonstrate, exhibit; (nudità) to display; avere esibito"
"esibirsi","vr. <esibisco> (attore, musicista) to perform; (mettersi in mostra) to show off; essersi esibito"
"esistere","vi. <esisto> (essere) to exist; (esserci) to exist; essere esistito"
"esprimere","vt. <esprimo> (approvazione, giudizio, pensiero) to express; avere espresso"
"esprimersi","vr. <esprimo> (parlare, manifestarsi) to express oneself; essersi espresso"
"essere","vi. <sono> (gener) to be; (trovarsi) to be; (costare) to cost; (provenire) to be; essere stato"
"essere amareggiato da qc","to be bitter about sth"
"essere appassionato di qc","to love sth"
"evitare","vt. (scansare: pericolo, ostacolo) to avoid; avere evitato"
"facilitare","vt. (lavoro, compito) to make easier; COMM (pagamento) to make easy; avere facilitato"
"fallire","vt. <fallisco> (mancare: colpo, bersaglio) to miss; vi. <fallisco> (azienda) to go bankrupt; essere fallito"
"falsificare","vt. (firma, banconota, quadro) to forge; (notizia) to distort; avere falsificato"
"fare","vt. <faccio> (compiere azioni) to do; (creare: quadro) to paint, (poesia) to write; (ideare: progetto, programma) to make; (esercitare: mestiere) to do, (professione) to follow; (ammontare) to be; FOOD (preparare: minestra, frittata) to make; vi. <faccio> (agire) to act; (essere adatto) to do; avere fatto"
"fare il bagno","to take a bath"
"fare colazione","to have breakfast"
"fare un sonnellino","to have a nap"
"fare un favore a qu","to do sb a favor"
"far sapere qc a qu","to inform sb of sth"
"far vedere","to show"
"fare colazione","to have breakfast"
"fare fatica","to struggle"
"fare fatica a fare qc","to have a hard time doing sth"
"fare in modo","to make sure"
"fare la spesa","to do the shopping (groceries"
"fare la vittima","to play the victim"
"fare le pulizie","to do the cleaning"
"fare le valige","to pack"
"fare palestra","to work out"
"fare schifo","to be gross; to suck"
"fare shopping","to do the shopping (general"
"fare sport","to play sports"
"fare un corso","to take a course"
"fare un giro in bicicletta","to take a bike ride"
"fare un giro in macchina","to take a ride by car"
"fare un sogno","to have a dream"
"fare un viaggio","to take a trip"
"fare una bella figura","to make a good impression"
"fare una brutta/cattiva figura","to make a bad impression"
"fare una passeggiata","to take a walk"
"fare una pausa","to take a break"
"fare una brutta fine","fig. to come to a bad end"
"far aspettare qn","to keep sb waiting"
"far cadere qc","to knock down, drop sth"
"far conoscere qn/qc","to make sb/sth known"
"far dire qc a qn","to make sb say sth"
"far divertire qn","to amuse sb"
"far entrare qc","to show, let in sth"
"far fare qc a qn","to have, make, get sb to do sth"
"far fare qc","to have, make, get sth done"
"far pulire qc","to have sth cleaned"
"far ridere qn","to make sb laugh"
"far trovare qc a qn","to help sb find sth"
"far funzionare qc","to make sth work"
"fasciare","vt. (ferita) to bandage; (neonato) to put a diaper on; (aderire: abito) to cling to; avere fasciato"
"faticare","vi. (affaticarsi) to work hard; (incontrare difficoltà) to have trouble; avere faticato"
"ferire","vt. <ferisco> to injure; (offendere) to hurt; avere ferito"
"festeggiare","vt. (anniversario) to celebrate; (persona) to hold a celebration for; avere festeggiato"
"ficcare","vt. (conficcare) to knock; (mettere) to put; avere ficcato"
"ficcare il naso in qc","fig. to stick one's nose into sth"
"ficcarsi","vr. (cacciarsi) to get to; essersi ficcato"
"ficcarsi qc in testa","fig. to get sth into one's head"
"ficcarsi a letto","to get into bed"
"ficcarsi le mani in tasca","to stick one's hands in one's pockets"
"ficcarsi le dita nel naso","to pick one's nose"
"ficcarsi nei guai","fig. to get into trouble"
"fidarsi","vr. to trust; essersi fidato"
"fidarsi di qu/qc","to trust sb/sth"
"finalizzare","vt. to finalize; (indirizzare) to direct, aim; avere finalizzato"
"finalizzare qc a qc","to aim sth at sth"
"fingere","vt. <fingo> form. (gioia, dolore) to feign; vi. <fingo> to pretend; avere finto"
"fingere di fare qc","to pretend to do sth"
"finire","vt. <finisco> (portare a compimento: libro, lavoro) to finish; (smettere) to stop; (esaurire: scorte, soldi) to get through; vi. <finisco> (concludersi) to finish; (terminare) to end; (cacciarsi: persona, cosa) to get to; (capitare) to end up; essere finito"
"finire bene","to end well"
"finire di fare qc","to finish doing sth"
"finire male","to end badly"
"finire in carcere","to end up in prison"
"finire sui giornali","to end up in the papers"
"firmare","vt. to sign; avere firmato"
"focalizzare","vt. (obiettivo) to focus, (immagine) to get into focus; (inquadrare: situazione) to get into perspective; (concentrare: attenzione) to focus; avere focalizzato"
"formare","vt. (modellare: statua) to make; (corteo, cerchio, famiglia, partito) to form; (addestrare: ufficiali, tecnici, atleti) to train; (carattere) to mold; TELEC (numero) to dial; avere formato"
"formarsi","vr. (prodursi) to form; (svilupparsi) to develop; essersi formato"
"fornire","vt. <fornisco> (provvedere) to supply; (informazioni, prova) to provide; avere fornito"
"fornire qu di qc","to supply sb with sth"
"fornire qc a qu","to supply sth to sb"
"fornirsi","vr. <fornisco> to provide o.s.; essersi fornito"
"fornirsi di qc","to provide o.s. with sth"
"friggere","vt. <friggo> to fry; vi. <friggo> (crepitare) to sizzle; (fremere) to tremble; avere fritto"
"fuggire","vi. (scappare) to escape; (passare) fly; vt. to avoid; essere fuggito"
"fuggire via","to get away"
"funzionare","vi. (meccanismo, sistema, relazione) to work; avere funzionato"
"galleggiare","vi. to float; avere galleggiato"
"garantire","vt. <garantisco> (assicurare) to ensure; COMM, LAW to guarantee; avere garantito"
"garantire qc a qu","to guarantee sb sth"
"garantirsi","vr. <garantisco> to insure o.s.; essersi garantito"
"garantirsi contro qc","to insure oneself against sth"
"generare","vt. (figlio) to give birth to; (produrre, causare) to generate; avere generato"
"gestire","vt. <gestisco> (amministrare: albergo, azienda, negozio) to run, (fondi) to manage, (tempo) to organize; avere gestito"
"gettare","vt. (lanciare) to throw; NAUT (ancora) to drop, (reti) to cast; arch (fondamenta) to lay; vi. to sprout; avere gettato"
"gettare via qc","to throw sth away"
"gettarsi","vr. (fiume) to flow into; essersi gettato"
"gettarsi a terra","to throw oneself down on the ground"
"gettarsi ai piedi di qu","to throw oneself at sb's feet"
"gettarsi contro qu","to attack sb"
"gettarsi dalla finestra","to throw oneself out of the window"
"giocare","vt. (partita, carta) to play; (scommettere: somma) to bet; (ingannare) to fool; vi. a. SPORTS (divertirsi, trastullarsi) to play; (scommettere) to bet; FIN to speculate; avere giocato"
"giocare a carte","to play cards"
"giocare a palla","to play ball"
"giocare a flipper","to play pinball"
"giocare ai videogiochi","to play video games"
"giocare con il fuoco","to play with fire"
"giostrarsi","vr. to hold one's own; essersi giostrato"
"girare","vt. (chiave, testa, occhi) to turn; (domanda, lettera) to pass on; (film) to shoot; (assegno) to endorse; (città, isola) to go around; (mescolare: sugo) to stir; (ruotare) to revolve; (camminare) to go around; (voltare) to turn; (notizie, dicerie) to circulate; avere girato"
"girarsi","vr. (voltarsi) to turn; essersi girato"
"gironzolare","vi. to wander about; avere  gironzolato"
"giudicare","vt. a. LAW (persona) to judge; (ritenere) to consider; avere giudicato"
"giurare","vt. to swear; avere giurato"
"giustificare","vt. to justify; avere giustificato"
"giustificarsi","vr. (scusarsi) to justify oneself; essersi giustificato"
"godere","vt. <godo> to enjoy; vi. <godo> (provare piacere) to enjoy; (sessualmente) to come; avere goduto"
"godere nel fare qc","to enjoy doing sth"
"godere di qc","to benefit from sth"
"governare","vt. (amministrare: Paese, Stato, comune, regione) to govern; (guidare: famiglia, azienda) to run; (regolare: organizzazione, rapporti) to regulate; (nave, veicolo) to handle; avere governato"
"governarsi","vr. to govern oneself; essersi governato"
"gradire","vt. <gradisco> (apprezzare) to appreciate; (desiderare) to like; avere gradito"
"grattare","vt. (pelle) to scratch; (grattugiare: formaggio) to grate; (raschiare) to scrape; (rubare) to nick; vi. (produrre rumore metallico) to screech; to grind avere grattato"
"grattarsi","vr. to scratch oneself; essersi grattato"
"gridare","vt. (dire ad alta voce) to shout; vi. (urlare) to shout, (strillare) to scream; avere gridato"
"guadagnare","vt. (denaro) to earn; to gain; (raggiungere: cima, vetta) to reach; vi. (ricevere uno stipendio) to earn; (risaltare) to look better; avere guadagnato"
"guadagnare tempo","a. fig. to gain time"
"guadagnare terreno","a. fig. to gain ground"
"guardare","vt. (vedere) to look at; (cercare: parola) to look up; (vigilare su: bambino, condannato) to look after; avere guardato"
"guardare qc di buon occhio","to view sth favorably"
"guardare qc di mal occhio","to view sth unfavorably"
"guardare qu/qc con la coda dell'occhio","to look at sb/sth out of the corner of one's eye"
"guardare qu dall'alto in basso","to look sb up and down"
"guardarsi","vr. (osservarsi) to look at oneself, (reciproco) to look at each other; essersi guardato"
"guarire","vt. <guarisco> (ferita) to heal, (malattia) to cure; (persona, animale) to cure; vi. <guarisco> (ferita) to heal, (malattia) to disappear; (persona, animale) to recover; essere guarito"
"guarire qu da qc","a. fig. to cure sb of sth"
"guarire da qc","to recover from sth, be cured of sth"
"guidare","vt. (veicolo) to drive; (indirizzare) to guide; SPORTS (classifica) to head; (capeggiare: gruppo, rivolta) to lead; avere guidato"
"gustare","vt. FOOD (provare) to taste; (assaporare) to enjoy; avere gustato"
"gustarsi","vr. to enjoy; essersi gustato"
"illudere","vt. <illudo> to deceive, delude; avere illuso"
"illudere qu (con qc)","to deceive sb (with sth)"
"illudersi","vr. <illudo> to deceive o.s., delude o.s.; essersi illuso"
"illudersi su qc","to be mistaken about sth"
"illudersi di …","to kid oneself that …"
"illudersi che …","to mistakenly believe that …"
"imballare","vt. (merce, mobile) to pack; avere imballato"
"imbattersi (in)","vr. to run (into); essersi imbattuto"
"imbattersi in qu","to run into sb"
"imbattersi in qc","fig. to run up against sth"
"imbrunire","vi. <imbrunisco> (farsi sera) to get dark; essere imbrunito"
"immergere","vt. <immergo> (gener) to immerse, plunge; avere immerso"
"immergere qc in qc","to dip sth in sth"
"immergersi","vr. <immergo> (in liquido, vasca) to plunge; (in profondità) to dive; (in pensieri, attività) to immerse o.s.; essersi immerso"
"impadronirsi (di)","vr. <m'impadronisco> (città, ricchezze) to seize, take possession (of); fig. (imparare: lingua) to master; essersi impadronito"
"impadronirsi di qc","to take possession of sth; fig. to become proficient in sth"
"imparare","vt. (con studio) to learn; (con esperienza) to learn; avere imparato"
"imparare a fare qc","to learn to do sth"
"impazzire","vi. <impazzisco> (ammattire) to go crazy; essere impazzito"
"impazzire di qc","fig. to be mad with sth"
"impazzire per qc/qu","fig. to be crazy about sth/sb"
"fare impazzire qu","to drive sb crazy"
"impersonare","vt. (concetto, caratteristica) to personify; (personaggio) to play; avere impersonato"
"impiegare","vt. (strumento, oggetto) to use, (capacità, energie) to employ; (tempo) to take; (denaro) to spend; (esperto, specialista) to employ; avere impiegato"
"implicare","vt. to implicate; (sottintendere) to imply; avere implicato"
"imporre","vt. <impongo> (obbligo, ordine, legge) to impose, (condizione) to set, (tassa, tributo) to levy; (sacrifici, impegno) to demand; avere imposto"
"imporsi","vr. <impongo> (persona) to assert o.s; (moda, prodotto) to become popular; (essere necessario) to be required; essersi imposto"
"inchinarsi","vr. (per riverenza) to bow; essersi inchinato"
"inchinarsi davanti a qc/qu","to bow down before sb/sth"
"inciampare","vi. (col piede) to trip; essere inciampato"
"inciampare in qc","to trip over sth"
"incitare","vt. to urge; avere incitato"
"includere","vt. <includo> (comprendere) to include; (in busta, lettera) to enclose; avere incluso"
"incontrare","vt. (per appuntamento) to meet, (per caso) to bump into; (difficoltà, problema) to come up against, (favore) to win over; SPORTS (avversario, squadra) to meet; avere incontrato"
"incontrare qn per caso","to bump into sb"
"incontrarsi","vr. (per appuntamento) to meet each other, (per caso) to bump into each other; SPORTS to meet each other; (strade, fiumi) to meet up; essersi incontrato"
"indagare","vi. to investigate; avere indagato"
"indebolire","vt. <indebolisco> (persona) to weaken, (vista, udito) to worsen; (autorità, capacità) to weaken; essere indebolito"
"indebolirsi","vr. <indebolisco> (persona, autorità, capacità) to grow weak, (vista, udito) to worsen; essersi indebolito"
"indicare","vt. (con parole) to show, (con gesto) to point out; (strumento, segnale) to indicate, (orologio) to say, (etichetta, istruzioni) to explain; (consigliare) to recommend; (rivelare) to indicate, (vocabolo) to indicate; avere indicato"
"individuare","vt. (colpevole) to identify, (obiettivo) to locate; (causa, guasto) to identify; avere individuato"
"indovinare","vt. (intuire) to guess, (risultato, gusti) to predict, (soluzione, risposta) to get right; (scegliere bene) to choose well; avere indovinato"
"infastidire","vt. <infastidisco> to bother; avere infastidito"
"infastidirsi","vr. <infastidisco> to get annoyed, irritated; essersi infastidito"
"infastidirsi per qc","to get annoyed with sth"
"infilare","vt. (ago, perle) to thread; (indumento) to put on; avere infilato"
"infilare qc in qc","to put sth in sth"
"infilarsi","vr. (indumento) to put on, slip on; essersi infilato"
"infilarsi in qc","to get into sth"
"influenzare","vt. to influence; avere influenzato"
"infondere","vt. <infondo> (coraggio, fiducia) to give; avere infuso"
"informare","vt. (con notizie) to tell; avere informato"
"informare qu (di [o su] qc)","to tell sb (about sth)"
"informarsi","vr. to keep o.s. up-to-date; essersi informato"
"informarsi su di qc","to inquire about sth"
"inghiottire","vt. <inghiottisco [o inghiotto]> to swallow; avere inghiottito"
"inginocchiarsi","vr. (piegarsi) to kneel down; essersi inginocchiato"
"ingrassare","vt. (animale) to fatten; (persona) to make fat; (ingranaggio, motore) to grease; vi. (diventare grasso) to put on weight; essere ingrassato"
"ingrassarsi","vr. (diventare grasso) to put on weight; essersi ingrassato"
"innalzare","vt. (calice, bandiera) to raise; (antenna, palo) to erect; (livello, temperatura) to raise; avere innalzato"
"innalzarsi","vr. to rise; essersi innalzato"
"inquinare","vt. eco to pollute; avere inquinato"
"insistere","vi. <insisto> to insist; avere insistito"
"insistere su qc","to insist on sth"
"insistere in qc","to persist in sth"
"intendere","vt. <intendo> (capire) to understand; (udire) to hear; (accettare) to listen to; (volere) to wish; (voler dire) to mean; avere inteso"
"intendersi","vr. <intendo> (andare d'accordo) to get along; (accordarsi, capirsi) to understand each other; essersi inteso"
"interagire","vi. <interagisco> to interact; avere interagito"
"interferire","vi. <interferisco> PHYS (elementi, fattori) to interfere; (persona) to interfere; avere interferito"
"interrompere","vt. <interrompo> (lavoro, trattativa, persona) to interrupt; (strada, passaggio, linea, corrente) to cut off; avere interrotto"
"interrompersi","vr. <interrompo> (in attività) to break off, (nel parlare) to stop talking; (trattativa) to be interrupted; (linea, corrente, strada) to be cut off; essersi interrotto"
"intervenire","vi. <intervengo> (intromettersi) to intervene; (parlare) to intervene; MED to operate; essere intervenuto"
"intervenire in qc","to intervene in sth"
"introdurre","vt. <introduco> (chiave, moneta, scheda) to put; (prodotto, moda, uso) to introduce, (legge, riforma) to bring in; (discorso, tema) to start; (persona) to show; LING to introduce; avere introdotto"
"introdurre qu in qc","to introduce sb into sth"
"introdurre qu a qc","to introduce sb to sth"
"introdursi","vr. <introduco> (penetrare) to enter, get in; (furtivamente) to sneak in, slip in; essersi introdotto"
"introdursi in qc","to enter sth"
"invadere","vt. <invado> (territorio, paese) to invade; (folla) to invade, (animali, piante) to take over, (acque) to flood; (malattia) to infect, (prodotto, moda) to flood; avere invaso"
"invidiare","vt. (persona) to envy; (cosa) to envy; avere invidiato"
"invitare","vt. (a cena, festa) to invite; (esortare) to ask; (invogliare) to tempt; avere invitato"
"lagnarsi","vr. (lamentarsi) to complain, to grumble, to moan; essersi lagnato"
"lanciare","vt. (gettare: oggetti) to throw, (bombe) to drop; (far andare a gran velocità: auto) to drive at full speed, (cavallo) to ride at a gallop; COMPUT (programma, software) to launch; (razzo, capsula spaziale) to launch; COMM (prodotto) to launch; (emettere: grido) to let out; avere lanciato"
"lanciarsi","vr. (buttarsi) to throw oneself; essersi lanciato"
"lasciar entrare i cani","to let the dogs in"
"lasciar fare qc a qn","to let, allow, permit sb to do sth"
"lasciar fare qc","to let, allow, permit sth to be done"
"lasciar uscire i cani","to let the dogs out"
"lasciare i libri a casa","to leave the books at home"
"lasciare il negozio","to leave the store"
"lasciare il ristorante","to leave the restaurant"
"lasciare qc a qn","to leave sth to sb"
"lasciare qn fare qc","to let sb do sth"
"lasciare stare qn/qc","to leave sb/sth alone"
"lasciare","vt. (gener) to leave; (mollare la presa) to let; (consentire) to allow; (non chiudere) to leave; avere lasciato"
"lasciarsi","vr. (coppia) to split up, (non curarsi) to neglect oneself; essersi lasciato"
"lavare qc","to wash sth"
"lavare","vt. (biancheria, stoviglie) to wash, (pavimento, denti, vetri) to clean; avere lavato"
"lavarsi i mani","to wash one's hands"
"lavarsi","vr. to wash; essersi lavato"
"lavorare a qc","to work on sth"
"lavorare","vt. (ferro, pasta, terreno) to work; vi. (gener) to work; (negozio) to do business; avere lavorato"
"legare","vt. (collegare) to bind, (con spago, funi) to tie up; (unire) to bind together; vi. (andare d'accordo) to get on; avere legato"
"legarsi","vr. (attaccarsi) to tie oneself; CHEM to bind; essersi legato"
"leggere di qc","to read about sth"
"leggere di storia","to read about history"
"leggere nel pensiero a qn","to read sb's mind"
"leggere qc in un libro","to read sth in a book"
"leggere qc sul giornale","to read sth in the newspaper"
"leggere","vt. <leggo> (libro, testo) to read; vi. <leggo> to read; avere letto"
"liberare","vt. (prigioniero, ostaggio) to release; (da invasione, assedio) to liberate; (sgombrare: tavolo, strada) to clear; (camera, casa) to vacate; avere liberato"
"liberarsi","vr. (posto, casa) to become free; essersi liberato"
"licenziare","vt. (impiegato) to dismiss, (per riduzione del personale) to lay off; avere licenziato"
"licenziarsi","vr. (da un impiego) to resign; essersi licenziato"
"limare","vt. (sbarra, superficie, unghia) to file; (scritto, stile) to polish; avere limato"
"limitare","vt. (ridurre: costi, libertà) to restrict; (delimitare: zona) to delimit; avere limitato"
"limitarsi","vr. to restrict, limit o.s.; essersi limitato"
"liquidare","vt. (calcolare: conto, somma, pensione) to settle; (pagare: creditori) to pay, (debito) to settle; (svendere: merce) to sell off; (chiudere: azienda) to liquidate; (criticare) to write off; (uccidere: avversario) to dispose of; (sbrigare: pratica) to deal with; (mandar via: persona) to get rid of; avere liquidato"
"lodare","vt. (elogiare, celebrare) to praise; avere lodato"
"lottare","vi. (combattere) to fight; SPORTS (fare alla lotta) to wrestle; (opporsi a: sonno, accuse) to fight; avere lottato"
"macchiare","vt. (sporcare) to stain; (caffè, tè) to add milk to, (latte) to add coffee to; (onore, nome) to sully; avere macchiato"
"macchiarsi","vr. (sporcarsi) to get dirty; essersi macchiato"
"maledire","vt. to curse; avere maledetto"
"mancare","vt. (bersaglio, colpo, palla) to miss; (occasione, opportunità) to miss; vi. (non esserci, non bastare) to be lacking, (acqua, corrente, luce) to go off; (essere assente) to not be there, (provocare nostalgia) to miss; (distare) to be; (morire) to die; (svenire) to faint; (sbagliare) to make a mistake; essere mancato"
"mandare","vt. (persona) to send, (a sede, ufficio) to post; (lettera, pacco, fiori) to send; (luce, fumo, odore) to give off, (grido, verso) to let out; avere mandato"
"mangiare di tutto","to eat anything/everything"
"mangiare fuori","to eat out"
"mangiare qc","to eat sth"
